disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,29,doxorubicin hydrochloride,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"Adriablastina cs|Adriamycin, hydrochloride|Doxorubicin HCl|Doxorubicin citrate|Doxorubicin citric acid salt|Doxorubicin hcl|Doxorubicin hydrochloride|Doxorubicin liposomal complex of the hydrochloride|Doxorubicini hydrochloridum|Hydroxydaunomycin hydrochloride|Liposomal doxorubicin hydrochloride"
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,31,lidocaine hydrochloride,CHEMBL1200409,LIDOCAINE HYDROCHLORIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Anhydrous lidocaine hydrochloride|Lidocaine hcl|Lidocaine hydrochloride|Lidocaine hydrochloride anhydrous|Lidocaine hydrochloride monohydrate|Lidocaine hydrochloride usp|Lidocaini hydrochloridum|Lignocaine (as hydrochloride)|Lignocaine hydrochloride|NSC-757420|Xylocaine hydrochloride
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,33,verapamil,CHEMBL6966,VERAPAMIL,Ion channel,Small molecule,Voltage-gated L-type calcium channel blocker,"CP-16,533-1|CP-165331|D-365|Iproveratril|NSC-272306NA|Verapamil|Verapamil slow release|Verapamilo"
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,34,docetaxel,CHEMBL3545252,DOCETAXEL,Structural protein,Small molecule,Tubulin inhibitor,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,35,selinexor,CHEMBL3545185,SELINEXOR,Unclassified protein,Small molecule,Exportin-1 inhibitor,KPT-330|Selinexor
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,37,phenytoin sodium,CHEMBL1611,PHENYTOIN SODIUM,Ion channel,Small molecule,Sodium channel alpha subunit blocker,"5,5-diphenylhydantoin sodium salt|Antisacer|Diphenylhydantoin sodium|NSC-757274|Phenytoin Sodium|Phenytoin sodium|Phenytoin sodium extended|Phenytoin sodium for injection|Phenytoin sodium salt|Phenytoin sodium, extended|Phenytoin sodium, prompt|Phenytoin sodium,extended|Phenytoin sodium,prompt|Phenytoinum natricum|Tacosal"
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,38,anastrozole,CHEMBL1399,ANASTROZOLE,Enzyme,Small molecule,Cytochrome P450 19A1 inhibitor,Anastrozol|Anastrozole|Arimidex|ICI D1033|ICI-D1033|NSC-719344|NSC-759855|Rvg-106400|ZD-1033|ZD1033
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,39,abiraterone acetate,CHEMBL271227,ABIRATERONE ACETATE,Enzyme,Small molecule,Cytochrome P450 17A1 inhibitor,Abiraterone acetate|CB-7630|CB7630|NSC-748121|NSC-749227
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,41,pemigatinib,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,42,almonertinib hydrochloride,CHEMBL4761468,AUMOLERTINIB,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Almonertinib|Ameile|Amerol|Aumolertinib|EQ-143|EQ143|Egfr t790m inhibitor hs-10296|HS-10206|HS-10296|Hs 10296|Hs-10296
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,43,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,44,cabozantinib smalate,CHEMBL2105717,CABOZANTINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,BMS-907351|BMS-907351 FREE BASE|Cabozantinib|XL-184|XL-184 FREE BASE|XL184
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,47,belzutifan,CHEMBL4585668,BELZUTIFAN,Transcription factor,Small molecule,Endothelial PAS domain-containing protein 1 inhibitor,Belzutifan|MK-6482|MK6482|Mk-6482|PT-2977|PT2977|Pt 2977|Pt2977
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,50,gsk1059615,CHEMBL3544966,GSK-1059615,Enzyme,Small molecule,PI3-kinase class I inhibitor,GSK-615|GSK1059615|GSK615|Gsk-1059615
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,54,riluzole hydrochloride,CHEMBL744,RILUZOLE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,BHV-0223|NSC-753433|NSC-759823|RP 54274|RP-54274|Riluzol|Riluzole|Tiglutik
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,56,retinoic acid,CHEMBL38,TRETINOIN,Transcription factor,Small molecule,Retinoic acid receptor agonist,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,58,eplerenone,CHEMBL1095097,EPLERENONE,Transcription factor,Small molecule,Mineralocorticoid receptor antagonist,Eplerenona|Eplerenone|SC-66110|SC-6611O
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,59,mitoxantrone dihydrochloride,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739"
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,60,hydroxyfasudil,CHEMBL38380,FASUDIL,Enzyme,Small molecule,Rho-associated protein kinase inhibitor,AT 877|AT-877|Fasudil|HA 1077|HA-1077|NSC-759827|ZK-258594
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,61,azd8055,CHEMBL1801204,AZD-8055,Enzyme|Other cytosolic protein,Small molecule,Serine/threonine-protein kinase mTOR inhibitor,AZ-12600000|AZD 8055|AZD-8055|AZD8055|Azd-8055
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,62,lthyroxine sodium salt pentahydrate,CHEMBL2103741,LEVOTHYROXINE SODIUM,Transcription factor,Small molecule,Thyroid hormone receptor agonist,Eferox|Levaxin|Levothyrox|Levothyroxine sodique|Levothyroxine sodium|Levothyroxine sodium anhydrous|Levothyroxine sodium hydrate|Levothyroxine sodium pentahydrate|Levothyroxinum natricum anhydrous|Levotiroxina de sodio|Liotrix (t4)|Monosodium l-thyroxine hydrate|NSC-259940|Oroxine|Sodium levothyroxine pentahydrate|Soloxine|T4 (liotrix)|Thyroxine|Thyroxine sodium|Thyroxine sodium salt
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,63,relugolix,CHEMBL1800159,RELUGOLIX,Membrane receptor,Small molecule,Gonadotropin-releasing hormone receptor antagonist,Relugolix|TAK-385|Tak-385
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,66,triamcinolone,CHEMBL1451,TRIAMCINOLONE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Fluoxiprednisolone|NSC-13397|Triamcinolona|Triamcinolone
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,69,tofacitinib citrate,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,Small molecule,Janus Kinase (JAK) inhibitor,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate"
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,70,panobinostat,CHEMBL483254,PANOBINOSTAT,Unclassified protein|Epigenetic regulator,Small molecule,Histone deacetylase inhibitor,LBH-589|LBH589|Panobinostat|Panobinostat hydrate
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,72,sivelestat sodium tetrahydrate,CHEMBL76688,SIVELESTAT,Enzyme,Small molecule,Leukocyte elastase inhibitor,LY-544349|LY544349|ONO-5046|Sivelestat
MONDO_0004857,tendinitis,Immune System|Musculoskeletal,73,irinotecan,CHEMBL481,IRINOTECAN,Enzyme,Small molecule,DNA topoisomerase I inhibitor,Biotecan|Irinotecan|NSC-728073
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,1,infigratinib,CHEMBL1852688,INFIGRATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,BGJ-398|BGJ398|Bgj-398|Infigratinib|MVP-BGJ398|NVP-BGJ398
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,4,drospirenone,CHEMBL1509,DROSPIRENONE,Transcription factor,Small molecule,Progesterone receptor agonist,Drospirenona|Drospirenone|NSC-760103|ZK 30595|ZK-30595
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,7,vilanterol,CHEMBL1198857,VILANTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,GW-642444|GW-642444X|GW642444|GW642444X|Vilanterol
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,12,fumaric acid,CHEMBL2107333,DIMETHYL FUMARATE,Unclassified protein|Other cytosolic protein,Small molecule,Kelch-like ECH-associated protein 1 inhibitor,AZL 0 211089|AZL O 211089|AZL-0211089|AZL-O-211089|BG 00012|BG 12|BG-00012|BG-12|BG00012|Dimethyl fumar|Dimethyl fumarate|FAG-201|FP-187|FP187|Fumaric acid dimethyl ester|LAS-41008|LAS41008|Las41008|NSC-167432|NSC-25942|Panaclar
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,13,bortezomib,CHEMBL325041,BORTEZOMIB,Enzyme|Other cytosolic protein,Small molecule,26S proteosome inhibitor,Bortezomib|Bortezomib accord|Bortezomib hydrate|LDP-341|NSC-681239|PS-341|Velcade
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,14,filgotinib,CHEMBL3301607,FILGOTINIB,Enzyme,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,16,dorzolamide hydrochloride,CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,Enzyme|Unclassified protein,Small molecule,Carbonic anhydrase II inhibitor,Dorzolamide (as hydrochloride)|Dorzolamide hcl|Dorzolamide hydrochloride|MK-507
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,17,topotecan hydrochloride,CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Enzyme,Small molecule,"DNA topoisomerase I, mitochondrial inhibitor",Evotopin|NSC-759263|Nogitecan hydrochloride|SK&F S-104864-A|SK&F-S-104864A|SK-S-104864-A|Topotecan|Topotecan (as hydrochloride)|Topotecan actavis|Topotecan hcl|Topotecan hospira|Topotecan hydrochloride|Topotecan teva
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,18,cilostazol,CHEMBL799,CILOSTAZOL,Enzyme,Small molecule,Phosphodiesterase 3A inhibitor,Cilostazol|NSC-758936|OPC-13013|OPC-21
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,21,temsirolimus,CHEMBL1201182,TEMSIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,CCI-779|Temsirolimus
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,22,larotrectinib,CHEMBL3889654,LAROTRECTINIB,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470|BAY-2757556|BAY2757556|LOXO-101|Larotrectinib|Loxo-101
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,23,bexarotene,CHEMBL1023,BEXAROTENE,Transcription factor,Small molecule,Retinoid X receptor agonist,Bexarotene|Bexaroteno|LG-100069|LG100069|LGD-1069|LGD1069|NSC-747528
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,24,simotinib,CHEMBL3545235,SIMOTINIB,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Sim-6802|Simotinib
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,25,larotrectinib sulfate,CHEMBL3989939,LAROTRECTINIB SULFATE,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470 SULFATE|LOXO-101 sulfate|Larotrectinib sulfate
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,28,flutamide,CHEMBL806,FLUTAMIDE,Transcription factor,Small molecule,Androgen Receptor antagonist,Flutamida|Flutamide|NSC-215876|SCH 13521|SCH-13521
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,29,osimertinib mesylate,CHEMBL3545063,OSIMERTINIB MESYLATE,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,AZD-9291 MESYLATE|AZD9291 mesylate|Mereletinib mesilate|Mereletinib mesylate|Osimertinib mesilate|Osimertinib mesylate
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,30,aprepitant,CHEMBL1471,APREPITANT,Membrane receptor,Small molecule,Neurokinin 1 receptor antagonist,"Aprepitant|L-754,030|MK-0869|MK-869|NSC-748825"
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,32,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,33,adenine,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,36,diphenhydramine,CHEMBL657,DIPHENHYDRAMINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,Difenhidramina|Diphenhdyra|Diphenhydramine|Restamin
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,37,retinoic acid,CHEMBL38,TRETINOIN,Transcription factor,Small molecule,Retinoic acid receptor agonist,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,38,mitoxantrone dihydrochloride,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739"
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,39,capmatinib,CHEMBL3188267,CAPMATINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,Capmatinib|INC-280|INC280|INCB-28060|INCB-28060 FREE BASE|Incb-28060|NVP-INC280|NVP-INC280-NX|NYP-INC280-NX
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,40,hydroxyurea,CHEMBL467,HYDROXYUREA,Enzyme,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,41,rucaparib phosphate,CHEMBL1173055,RUCAPARIB,Enzyme,Small molecule,"PARP 1, 2 and 3 inhibitor",AG-014699|AG-14447|Rucaparib
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,43,uridine,CHEMBL917,FLOXURIDINE,Enzyme,Small molecule,Thymidylate synthase inhibitor,5-Fluoro-2-deoxyuridine|5-fudr|FUDR|Floxuridina|Floxuridine|Fluoruridine deoxyribose|NSC-27640
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,44,acetazolamide,CHEMBL20,ACETAZOLAMIDE,Enzyme|Unclassified protein,Small molecule,Carbonic anhydrase II inhibitor,Acetamox|Acetazolamida|Acetazolamide|Acetazolamidum|Atenezo|Defiltran|Didoc|Diuriwas|Donmox|Edemox|Glaupax|L 579486|NSC-145177|Nephramide|Phonurit
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,45,aspirin,CHEMBL25,ASPIRIN,Enzyme,Small molecule,Cyclooxygenase inhibitor,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186"
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,46,celecoxib,CHEMBL118,CELECOXIB,Enzyme,Small molecule,Cyclooxygenase-2 inhibitor,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,47,olanzapine,CHEMBL715,OLANZAPINE,Membrane receptor,Small molecule,D2-like dopamine receptor antagonist,LY-170053|LY170053|Olansek|Olanzapina|Olanzapine|Olanzapine apotex|Olanzapine cipla|Olanzapine glenmark|Olanzapine mylan|Olanzapine teva|Olazax|Olazax disperzi|Zyprexa velotab
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,48,vortioxetine,CHEMBL2104993,VORTIOXETINE,Ion channel|Membrane receptor,Small molecule,Serotonin 3a (5-HT3a) receptor antagonist,LU AA21004|LU-AA21004|LUAA21004|Vortioxetina|Vortioxetine
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,49,salicylic acid,CHEMBL25,ASPIRIN,Enzyme,Small molecule,Cyclooxygenase inhibitor,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186"
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,50,ribociclib,CHEMBL3545110,RIBOCICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,Small molecule,Cyclin-dependent kinase 6 inhibitor,LEE-011|LEE-011A|LEE011|LEE011A|Lee-011|NVP-LEE011|Ribociclib
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,51,flumatinib mesylate,CHEMBL3545413,FLUMATINIB,Unclassified protein|Enzyme,Small molecule,Tyrosine-protein kinase ABL inhibitor,Flumatinib|Flumbatinib|HH-GV678|Hhgv-678
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,54,neratinib maleate,CHEMBL3989921,NERATINIB MALEATE,Enzyme,Small molecule,Receptor protein-tyrosine kinase erbB-2 inhibitor,Neratinib maleate|Neratinib maleate anhydrous
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,57,volasertib,CHEMBL1233528,VOLASERTIB,Enzyme,Small molecule,Serine/threonine-protein kinase PLK1 inhibitor,BI 6727|BI-6727|BI6727|Bi-6727|Volasertib
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,58,relugolix,CHEMBL1800159,RELUGOLIX,Membrane receptor,Small molecule,Gonadotropin-releasing hormone receptor antagonist,Relugolix|TAK-385|Tak-385
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,60,mifepristone,CHEMBL1276308,MIFEPRISTONE,Transcription factor,Small molecule,Progesterone receptor antagonist,Mifepristona|Mifepristone|NSC-759862|RU 38486|RU 486|RU-38486|RU-486|RU486
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,61,canagliflozin,CHEMBL4594217,CANAGLIFLOZIN,Transporter,Small molecule,Sodium/glucose cotransporter 2 inhibitor,Canagliflozin|Canagliflozin hemihydrate|Canagliflozin hydrate|Canagliflozina|Canagliflozine|JNJ-24831754-ZAE|JNJ-28431754-AAA
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,62,epirubicin hydrochloride,CHEMBL178,DAUNORUBICIN,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"Cerubidine|Daunomycin|Daunorubicin|Daunorubicina|Daunorubicine|Daunoxome|Epirubicin hydrochloride impurity, daunorubicin-|FI 6339|FI-6339|NSC-83142|RP 13057|RP-13057|Valrubicin impurity, daunorubicin"
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,64,venetoclax,CHEMBL3137309,VENETOCLAX,Ion channel,Small molecule,Apoptosis regulator Bcl-2 inhibitor,ABT-199|GDC-0199|RG-7601|RG7601|Venetoclax
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,65,tomivosertib,CHEMBL4073443,TOMIVOSERTIB,Enzyme,Small molecule,MAP kinase-interacting serine/threonine-protein kinase 1/2 inhibitor,EFT-508|Eft 508|Eft508|Tomivosertib|eFT508
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,66,sapanisertib,CHEMBL3545097,SAPANISERTIB,Enzyme|Other cytosolic protein,Small molecule,Serine/threonine-protein kinase mTOR inhibitor,CB-228|INK-128|INK128|Ink-128|MLN-0128|MLN0128|Mln-0128|Sapanisertib|TAK-228
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,67,rimonabant,CHEMBL111,RIMONABANT,Membrane receptor,Small molecule,Cannabinoid CB1 receptor antagonist,Rimonabant|SR-14171|SR-141716|SR-141716A|SR141716|Zimulti
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,69,afatinib,CHEMBL1173655,AFATINIB,Enzyme,Small molecule,Receptor protein-tyrosine kinase erbB-2 inhibitor,Afatinib|BIBW-2992|BIBW2992|Bibw 2992|NSC-750691|Tomtovok|Tovok
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,70,bosentan hydrate,CHEMBL957,BOSENTAN,Membrane receptor,Small molecule,"Endothelin receptor, ET-A/ET-B antagonist",Anhydrous bosentan|Bosentan|Bosentan (as monohydrate)|Bosentan anhydrous|Bosentan hydrate|Bosentan monohydrate|RO 47-0203/029|RO-47-0203-029|RO-470203029
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,73,sivelestat sodium tetrahydrate,CHEMBL76688,SIVELESTAT,Enzyme,Small molecule,Leukocyte elastase inhibitor,LY-544349|LY544349|ONO-5046|Sivelestat
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,74,tak733,CHEMBL1615025,TAK-733,Unclassified protein|Enzyme,Small molecule,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,Mek inhibitor tak-733|TAK-733|TAK733|Tak 733|Tak-733
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,76,belumosudil,CHEMBL2005186,BELUMOSUDIL,Enzyme,Small molecule,Rho-associated protein kinase inhibitor,Belumosudil|KD-025|KD025|Rock2 inhibitor kd025|SLx-2119|Slx-2119 free base
MONDO_0019558,discoid lupus erythematosus,Immune System|Musculoskeletal,77,temuterkib,CHEMBL4650285,TEMUTERKIB,Enzyme,Small molecule,Mitogen-activated protein kinase; ERK1/ERK2 inhibitor,LY-3214996|LY3214996|Ly 3214996|Ly3214996|Temuterkib
