disease_id,disease_name,drug_id,drug_common_name,drug_target_class,drug_synonyms,drug_type,drug_mechanism_of_action,disease_therapeutic_areas
MONDO_0008170,ovarian cancer,CHEMBL428647,PACLITAXEL,Structural protein,(-)-paclitaxel|ABI-007|ABI-007 COMPONENT PACLITAXEL|BMS 181339-01|BMS-181339-01|Capxol|Cyclopax|DHP 107|DHP-107|Ebetaxel|Empac|Endotag 1|Genaxol|Genetaxyl|Genexol|Genexol-pm|Intaxel|Lep-etu|MBT 0206|MBT-0206|Mitotax|NK 105|NK-105|NSC-125973|Oncogel|Onxal|Onxol|Pacliex|Paclitaxel|Paclitaxel (taxus canadensis)|Paclitaxol|Plaxicel|QW-8184|Taxalbin|Taxol|Taxol a|Taxus|Taxus liberte|Taxus stent|Tocosol paclitaxel|Yewtaxan,Small molecule,Tubulin inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1282,IMIQUIMOD,Membrane receptor,Aldara|Imiquimod|NSC-369100|NSC-759651|R-837|S-26308|S26308|Tmx-101,Small molecule,Toll-like receptor 7 agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2103875,TRAMETINIB,Unclassified protein|Enzyme,GSK-1120212|GSK1120212|JTP 74057|JTP-74057|TMT-212|TMT212|Tmt212|Trametinib,Small molecule,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL601719,CRIZOTINIB,Enzyme,Crizotinib|NSC-756645|PF-02341066|PF-2341066|Pf-2341066,Small molecule,Hepatocyte growth factor receptor inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL553,ERLOTINIB,Enzyme,"CP-358,774|CP-358774|CP-35877401|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231",Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2028663,DABRAFENIB,Unclassified protein|Enzyme,Dabrafenib|GSK-2118436|GSK-2118436A|GSK2118436A|Gsk2118436,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3545110,RIBOCICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,LEE-011|LEE-011A|LEE011|LEE011A|Lee-011|NVP-LEE011|Ribociclib,Small molecule,Cyclin-dependent kinase 6 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL4071161,TIRABRUTINIB,Enzyme|Unclassified protein,GS-4059|Gs-4059|ONO-4059|ONO-4059(FREE BASE)|Ono-4059|Tirabrutinib,Small molecule,Tyrosine-protein kinase BTK inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2325741,CAPIVASERTIB,Enzyme|Unclassified protein,AZC5363|AZD-5363|AZD5363|Azd 5363|Azd-5363|Capivasertib,Small molecule,Serine/threonine-protein kinase AKT inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL4761468,AUMOLERTINIB,Enzyme,Almonertinib|Ameile|Amerol|Aumolertinib|EQ-143|EQ143|Egfr t790m inhibitor hs-10296|HS-10206|HS-10296|Hs 10296|Hs-10296,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3349607,PASIREOTIDE,Membrane receptor,Pasireotida|Pasireotide|SOM 230|SOM-230|SOM230,Protein,Somatostatin receptor 3 agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1801204,AZD-8055,Enzyme|Other cytosolic protein,AZ-12600000|AZD 8055|AZD-8055|AZD8055|Azd-8055,Small molecule,Serine/threonine-protein kinase mTOR inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL298734,LONAFARNIB,Enzyme,Lonafarnib|SCH 66336|SCH-66336|SCH66336|Sarasar,Small molecule,Protein farnesyltransferase inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1171837,PONATINIB,Unclassified protein|Enzyme|Other cytosolic protein,AP-24534|AP24534|Ponatinib,Small molecule,Bcr/Abl fusion protein inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL4582651,PRALSETINIB,Enzyme,:pralsetinib|BLU-123244|BLU-667|BLU123244|Blu-667|Pralsetinib|X-581238|X581238,Small molecule,Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1946170,REGORAFENIB,Enzyme|Unclassified protein,BAY 73-4506|BAY 73-4506 monohydrate|BAY-73-4506|BAY-734506|Regorafenib|Regorafenib anhydrous|Regorafenib hydrate|Regorafenib monohydrate,Small molecule,Fibroblast growth factor receptor 1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2146883,COBIMETINIB,Enzyme,Cobimetinib|GDC-0973|Gdc 0623|Gdc 0973|Gdc-0623|RG 7420|RG-7420|RG7420|Rg-7420|Rg-7421|XL-518|Xl 518|Xl518,Small molecule,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL4073443,TOMIVOSERTIB,Enzyme,EFT-508|Eft 508|Eft508|Tomivosertib|eFT508,Small molecule,MAP kinase-interacting serine/threonine-protein kinase 1/2 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3183409,APALUTAMIDE,Transcription factor,ARN-509|Apalutamida|Apalutamide|Arn-509|JNJ-56021927,Small molecule,Androgen Receptor antagonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL3545097,SAPANISERTIB,Enzyme|Other cytosolic protein,CB-228|INK-128|INK128|Ink-128|MLN-0128|MLN0128|Mln-0128|Sapanisertib|TAK-228,Small molecule,Serine/threonine-protein kinase mTOR inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL2105717,CABOZANTINIB,Enzyme,BMS-907351|BMS-907351 FREE BASE|Cabozantinib|XL-184|XL-184 FREE BASE|XL184,Small molecule,Hepatocyte growth factor receptor inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1201247,GOSERELIN,Membrane receptor,"Goserelin|Goserelin acetate|Goserelina|Gosereline|ICI 118,630|ICI-118630",Protein,Gonadotropin-releasing hormone receptor agonist,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL521686,OLAPARIB,Enzyme|Unclassified protein,AZ-2281|AZ2281|AZD-2281|AZD2281|KEYLYNK-010 COMPONENT OLAPARIB|KU-0059436|KU-59436|NSC-747856|OLAPARIB COMPONENT OF KEYLYNK-010|Olaparib,Small molecule,"PARP 1, 2 and 3 inhibitor",Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0008170,ovarian cancer,CHEMBL1615025,TAK-733,Unclassified protein|Enzyme,Mek inhibitor tak-733|TAK-733|TAK733|Tak 733|Tak-733,Small molecule,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,Cancer/Tumor|Endocrine System|Reproductive/Breast
MONDO_0007254,breast cancer,CHEMBL1852688,INFIGRATINIB,Enzyme|Unclassified protein,BGJ-398|BGJ398|Bgj-398|Infigratinib|MVP-BGJ398|NVP-BGJ398,Small molecule,Fibroblast growth factor receptor inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL325041,BORTEZOMIB,Enzyme|Other cytosolic protein,Bortezomib|Bortezomib accord|Bortezomib hydrate|LDP-341|NSC-681239|PS-341|Velcade,Small molecule,26S proteosome inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Enzyme,Evotopin|NSC-759263|Nogitecan hydrochloride|SK&F S-104864-A|SK&F-S-104864A|SK-S-104864-A|Topotecan|Topotecan (as hydrochloride)|Topotecan actavis|Topotecan hcl|Topotecan hospira|Topotecan hydrochloride|Topotecan teva,Small molecule,"DNA topoisomerase I, mitochondrial inhibitor",Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1201182,TEMSIROLIMUS,Enzyme|Ion channel,CCI-779|Temsirolimus,Small molecule,FK506-binding protein 1A inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1023,BEXAROTENE,Transcription factor,Bexarotene|Bexaroteno|LG-100069|LG100069|LGD-1069|LGD1069|NSC-747528,Small molecule,Retinoid X receptor agonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3989939,LAROTRECTINIB SULFATE,Enzyme,ARRY-470 SULFATE|LOXO-101 sulfate|Larotrectinib sulfate,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1471,APREPITANT,Membrane receptor,"Aprepitant|L-754,030|MK-0869|MK-869|NSC-748825",Small molecule,Neurokinin 1 receptor antagonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL477,ADENOSINE,Membrane receptor,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225,Small molecule,Adenosine receptor agonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL657,DIPHENHYDRAMINE,Membrane receptor,Difenhidramina|Diphenhdyra|Diphenhydramine|Restamin,Small molecule,Histamine H1 receptor antagonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739",Small molecule,DNA topoisomerase II alpha inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3188267,CAPMATINIB,Enzyme,Capmatinib|INC-280|INC280|INCB-28060|INCB-28060 FREE BASE|Incb-28060|NVP-INC280|NVP-INC280-NX|NYP-INC280-NX,Small molecule,Hepatocyte growth factor receptor inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1173055,RUCAPARIB,Enzyme,AG-014699|AG-14447|Rucaparib,Small molecule,"PARP 1, 2 and 3 inhibitor",Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL917,FLOXURIDINE,Enzyme,5-Fluoro-2-deoxyuridine|5-fudr|FUDR|Floxuridina|Floxuridine|Fluoruridine deoxyribose|NSC-27640,Small molecule,Thymidylate synthase inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL118,CELECOXIB,Enzyme,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635,Small molecule,Cyclooxygenase-2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3545110,RIBOCICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,LEE-011|LEE-011A|LEE011|LEE011A|Lee-011|NVP-LEE011|Ribociclib,Small molecule,Cyclin-dependent kinase 6 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3989921,NERATINIB MALEATE,Enzyme,Neratinib maleate|Neratinib maleate anhydrous,Small molecule,Receptor protein-tyrosine kinase erbB-2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1276308,MIFEPRISTONE,Transcription factor,Mifepristona|Mifepristone|NSC-759862|RU 38486|RU 486|RU-38486|RU-486|RU486,Small molecule,Progesterone receptor antagonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL4594217,CANAGLIFLOZIN,Transporter,Canagliflozin|Canagliflozin hemihydrate|Canagliflozin hydrate|Canagliflozina|Canagliflozine|JNJ-24831754-ZAE|JNJ-28431754-AAA,Small molecule,Sodium/glucose cotransporter 2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL178,DAUNORUBICIN,Enzyme,"Cerubidine|Daunomycin|Daunorubicin|Daunorubicina|Daunorubicine|Daunoxome|Epirubicin hydrochloride impurity, daunorubicin-|FI 6339|FI-6339|NSC-83142|RP 13057|RP-13057|Valrubicin impurity, daunorubicin",Small molecule,DNA topoisomerase II alpha inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3137309,VENETOCLAX,Ion channel,ABT-199|GDC-0199|RG-7601|RG7601|Venetoclax,Small molecule,Apoptosis regulator Bcl-2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL4073443,TOMIVOSERTIB,Enzyme,EFT-508|Eft 508|Eft508|Tomivosertib|eFT508,Small molecule,MAP kinase-interacting serine/threonine-protein kinase 1/2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3545097,SAPANISERTIB,Enzyme|Other cytosolic protein,CB-228|INK-128|INK128|Ink-128|MLN-0128|MLN0128|Mln-0128|Sapanisertib|TAK-228,Small molecule,Serine/threonine-protein kinase mTOR inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1173655,AFATINIB,Enzyme,Afatinib|BIBW-2992|BIBW2992|Bibw 2992|NSC-750691|Tomtovok|Tovok,Small molecule,Receptor protein-tyrosine kinase erbB-2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1615025,TAK-733,Unclassified protein|Enzyme,Mek inhibitor tak-733|TAK-733|TAK733|Tak 733|Tak-733,Small molecule,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL4650285,TEMUTERKIB,Enzyme,LY-3214996|LY3214996|Ly 3214996|Ly3214996|Temuterkib,Small molecule,Mitogen-activated protein kinase; ERK1/ERK2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3301612,ENCORAFENIB,Unclassified protein|Enzyme,Encorafenib|Lgx-818|Lgx818|NVP-LGX-818-NXA|NVP-LGX818|NVP-LGX818-NXA,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,Enzyme,"Adriablastina cs|Adriamycin, hydrochloride|Doxorubicin HCl|Doxorubicin citrate|Doxorubicin citric acid salt|Doxorubicin hcl|Doxorubicin hydrochloride|Doxorubicin liposomal complex of the hydrochloride|Doxorubicini hydrochloridum|Hydroxydaunomycin hydrochloride|Liposomal doxorubicin hydrochloride",Small molecule,DNA topoisomerase II alpha inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1399,ANASTROZOLE,Enzyme,Anastrozol|Anastrozole|Arimidex|ICI D1033|ICI-D1033|NSC-719344|NSC-759855|Rvg-106400|ZD-1033|ZD1033,Small molecule,Cytochrome P450 19A1 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL271227,ABIRATERONE ACETATE,Enzyme,Abiraterone acetate|CB-7630|CB7630|NSC-748121|NSC-749227,Small molecule,Cytochrome P450 17A1 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL2103840,DINACICLIB,Enzyme|Unclassified protein|Other cytosolic protein,Dinaciclib|Mk-7965|SCH 727965|SCH-727965|SCH727965,Small molecule,Cyclin-dependent kinase 2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL744,RILUZOLE,Ion channel,BHV-0223|NSC-753433|NSC-759823|RP 54274|RP-54274|Riluzol|Riluzole|Tiglutik,Small molecule,Sodium channel alpha subunit blocker,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL803,CYTARABINE,Enzyme,"Ara-c|Ara-cytidine|Arabinocytosine|Arabinosyl cytosine|Aracytidine|Aracytin|Aracytine|Citarabina|Cytarabine|Cytarabine liposome|Cytarabinoside|Cytarabinum|NSC-287459|Spongocytidine|U 19920a|U-19,920|U-19920",Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL939,GEFITINIB,Enzyme,Gefitinib|Iressa|NSC-759856|ZD-1839|ZD1839,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL154,NAPROXEN,Enzyme,Aleve|Anaprox|NSC-750183|NSC-757239|Naprelan|Naproxen|Naproxene|Naproxeno|PN400 COMPONENT NAPROXEN|RS-3540,Small molecule,Cyclooxygenase inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL457,GEMFIBROZIL,Transcription factor,CI-719|Gemfibrozil|Gemfibrozilo|NSC-757024,Small molecule,Peroxisome proliferator-activated receptor alpha agonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL408513,BELINOSTAT,Epigenetic regulator,Belinostat|NSC-726630|NSC726630|PX-105684|PXD-101|PXD101,Small molecule,Histone deacetylase inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1229517,VEMURAFENIB,Unclassified protein|Enzyme,PLX-4032|PLX4032|RG 7204|RG-7204|RO 5185426|RO-51-85426|RO-5185426|Vemurafenib,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3545376,ERDAFITINIB,Enzyme|Unclassified protein,Erdafitinib|JNJ-42756493|Jnj-42756493,Small molecule,Fibroblast growth factor receptor inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL2177390,IPATASERTIB,Enzyme,GDC-0068|Ipatasertib|RG-7440|RG7440|Rg-7440,Small molecule,Serine/threonine-protein kinase AKT inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL2396661,ALPELISIB,Enzyme,Alpelisib|BYL-719|BYL719|Byl-719|NVP-BYL719|Vijoice,Small molecule,PI3-kinase p110-alpha subunit inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL2364626,RALIMETINIB,Unclassified protein|Enzyme,LSN-2322600 FREE BASE|LSN2322600 FREE BASE|LY-2228820|LY2228820|LY22288220|Ly-2228820|Ralimetinib,Small molecule,MAP kinase p38 alpha inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3989868,TUCATINIB,Enzyme,ARRY-380|Irbinitinib|MK-7119|ONT-380|Ont-380|Tucatinib,Small molecule,Receptor protein-tyrosine kinase erbB-2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3187723,BINIMETINIB,Enzyme,ARRY 438162|ARRY-162|ARRY-438162|Binimetinib|MEK-162|MEK162|Mek-162|NVP-MEK162,Small molecule,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL428647,PACLITAXEL,Structural protein,(-)-paclitaxel|ABI-007|ABI-007 COMPONENT PACLITAXEL|BMS 181339-01|BMS-181339-01|Capxol|Cyclopax|DHP 107|DHP-107|Ebetaxel|Empac|Endotag 1|Genaxol|Genetaxyl|Genexol|Genexol-pm|Intaxel|Lep-etu|MBT 0206|MBT-0206|Mitotax|NK 105|NK-105|NSC-125973|Oncogel|Onxal|Onxol|Pacliex|Paclitaxel|Paclitaxel (taxus canadensis)|Paclitaxol|Plaxicel|QW-8184|Taxalbin|Taxol|Taxol a|Taxus|Taxus liberte|Taxus stent|Tocosol paclitaxel|Yewtaxan,Small molecule,Tubulin inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL2103875,TRAMETINIB,Unclassified protein|Enzyme,GSK-1120212|GSK1120212|JTP 74057|JTP-74057|TMT-212|TMT212|Tmt212|Trametinib,Small molecule,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL298734,LONAFARNIB,Enzyme,Lonafarnib|SCH 66336|SCH-66336|SCH66336|Sarasar,Small molecule,Protein farnesyltransferase inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL2146883,COBIMETINIB,Enzyme,Cobimetinib|GDC-0973|Gdc 0623|Gdc 0973|Gdc-0623|RG 7420|RG-7420|RG7420|Rg-7420|Rg-7421|XL-518|Xl 518|Xl518,Small molecule,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL1467,ALLOPURINOL,Enzyme,Allopurinol|Allopurinolum|Alopurinol|BW 56-158|BW-56-158|NSC-101655|NSC-1390|Suspendol|Takanarumin,Small molecule,Xanthine dehydrogenase inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL4297185,DAROLUTAMIDE,Transcription factor,BAY 1841788|BAY-1841788|BAY1841788|Darolutamida|Darolutamide|ODM-201|Odm-201,Small molecule,Androgen Receptor antagonist,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
MONDO_0007254,breast cancer,CHEMBL3989514,IRINOTECAN HYDROCHLORIDE,Enzyme,"CPT-11|DQ-2805|Irinotecan anhydrous free-base|Irinotecan hydrochloride|Irinotecan hydrochloride anhydrous|Irinotecan hydrochloride hydrate|Irinotecan hydrochloride trihydrate|Irinotecan monohydrochloride trihydrate|NSC-759878|U-101,440E|U-101440E",Small molecule,DNA topoisomerase I inhibitor,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor
