disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,57,nimodipine,CHEMBL1428,NIMODIPINE,Ion channel,Small molecule,Voltage-gated L-type calcium channel blocker,Admon|BAY E 9736|BAY-E-9736|NSC-758476|Nemotan|Nimodipine|Nimodipine ap|Nimodipino|Periplum
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,59,practolol,CHEMBL6995,PRACTOLOL,Membrane receptor,Small molecule,Beta-1 adrenergic receptor inhibitor,"AY-21,011|AY-21011|Dalzic|I.C.I. 50,172|I.C.I.-50,172|ICI-50172|Practolol"
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,63,memantine,CHEMBL807,MEMANTINE,Ion channel,Small molecule,Glutamate [NMDA] receptor negative allosteric modulator,D-145|DRG-0267|Memantina|Memantine|NSC-757843|Namenda
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,64,atropine oxide,CHEMBL517712,ATROPINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Atropine|Atropinum|Dl-hyoscyamine
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,65,sirolimus,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,74,iproniazid,CHEMBL92401,IPRONIAZID,Enzyme,Small molecule,Monoamine oxidase inhibitor,Iproniazid|Iproniazida|Iproniazide
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,75,oxyphenbutazone,CHEMBL3989676,OXYPHENBUTAZONE,Enzyme,Small molecule,Cyclooxygenase inhibitor,NSC-757261|Oxifenbutazona|Oxiphenbutazone|Oxyphenbutazone|Oxyphenbutazone hydrate|Oxyphenbutazone monohydrate|Phlogase|Phlogistol|Phlogont
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,76,adenosine phosphate,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,78,levomepromazine,CHEMBL1764,LEVOMEPROMAZINE,Membrane receptor,Small molecule,D2-like dopamine receptor antagonist,CL 36467|CL 39743|CL-36467|CL-39743|Levomepromazina|Levomepromazine|Methotrimeprazine|N05AA02|NSC-226516|Neozine|Nirvan|RP 7044|RP-7044|SK&F 5116|SK&F-5116|XP-03|XP03
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,82,estradiol,CHEMBL135,ESTRADIOL,Transcription factor,Small molecule,Estrogen receptor alpha agonist,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,89,podophyllotoxin,CHEMBL283120,AXL-1717,Enzyme,Small molecule,Insulin-like growth factor I receptor inhibitor,AXL-1717|Axl-1717|Axl1717|NSC-36407|Picropodophyllin|Picropodophyllotoxin|Podophyllotoxin picropodophyllin
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,93,alclometasone,CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,"Alclometasona|Alclometasone|Alclometasone 17,21-dipropionate|Alclometasone dipropionate|NSC-758914|SCH 22219|SCH-22219"
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,94,probucol,CHEMBL608,PROBUCOL,Transporter,Small molecule,ATP-binding cassette sub-family A member 1 inhibitor,DH-581|NSC-652160|NSC-86225|Probucol
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,97,vorinostat,CHEMBL98,VORINOSTAT,Epigenetic regulator,Small molecule,Histone deacetylase 3 inhibitor,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,99,indapamide,CHEMBL406,INDAPAMIDE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Arifon|Bajaten|Damide|Flubest|Fludex|Fludin|Flupamid|Indaflex|Indamide|Indamol|Indapamida|Indapamide|Ipamix|KYD-041|Lorvas|NSC-757075|Natrix|Noranat|S-1520|SE-1520|Tandix|Tertensif|Veroxil
EFO_0000632,oligodendroglioma,Cancer/Tumor|Nervous System,100,tocainide,CHEMBL1762,TOCAINIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Tocainida|Tocainide|W-36095
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,1,colecalciferol,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,Small molecule,Vitamin D receptor agonist,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)"
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,2,troglitazone,CHEMBL408,TROGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,CI-991|CS-045|GR-92132X|GR92132X|Rezulin|Troglitazona|Troglitazone
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,4,tamoxifen,CHEMBL83,TAMOXIFEN,Transcription factor,Small molecule,Estrogen receptor alpha modulator,ICI-46474|ICI-47699|Mammaton|NSC-727681|Nolvadex|Novaldex|Soltamox|Tamoplex|Tamoxifen|Tamoxifene|Tamoxifeno
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,5,valproic acid,CHEMBL109,VALPROIC ACID,Enzyme,Small molecule,Succinate semialdehyde dehydrogenase inhibitor,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release"
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,6,clozapine,CHEMBL42,CLOZAPINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Clozapina|Clozapine|Clozapine (caraco)|Clozapine (clozaril)|Clozapine (fazaclo)|Clozapine (ivax)|Clozapine (mylan)|Clozapine (teva)|Clozapine (udl)|Clozapine (versacloz)|Clozapine resolution mixture|HF 1854|HF-1854|Leponex|NSC-757429
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,7,vorinostat,CHEMBL98,VORINOSTAT,Epigenetic regulator,Small molecule,Histone deacetylase 3 inhibitor,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,8,chlorpropamide,CHEMBL498,CHLORPROPAMIDE,Ion channel,Small molecule,"Sulfonylurea receptor 1, Kir6.2 blocker",Chlorpropamide|Clorpropamida|NSC-44634|NSC-626720
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,9,prochlorperazine,CHEMBL728,PROCHLORPERAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Prochlorperazine|Prochlorperazine mesilate|Prochlorperazine mesylate|Proclorperazina
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,10,astemizole,CHEMBL296419,ASTEMIZOLE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,"Astemizol|Astemizole|GNF-Pf-2461|NSC-329963|NSC-759570|R 43,512"
EFO_0003050,lung large cell carcinoma,Cancer/Tumor|Respiratory,13,chlorpromazine,CHEMBL71,CHLORPROMAZINE,Membrane receptor,Small molecule,D2-like dopamine receptor antagonist,Aminazine|Chlorpromazine|Chlorpromazine hibenzate|Chlorpromazine phenolphthalinate|Chlorpromazine tannate|Chlorpromazinum|Clorpromazina|Esmind|Fenactil|J2.794D|Largactilothiazine|NSC-167745|NSC-226514|Novomazina|Propaphenin|SKF-2601A|Sanopron|Sonazine|Wintermin
EFO_1000632,cerebral palsy,Nervous System,1,troglitazone,CHEMBL408,TROGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,CI-991|CS-045|GR-92132X|GR92132X|Rezulin|Troglitazona|Troglitazone
EFO_1000632,cerebral palsy,Nervous System,2,baclofen,CHEMBL701,BACLOFEN,Membrane receptor,Small molecule,GABA-B receptor agonist,"(rs)-baclofen|BA-34,647|BA-34647|Baclofen|Baclofene|Baclofeno|Fleqsuvy|Lyvispah|NSC-755906"
EFO_1000632,cerebral palsy,Nervous System,3,fulvestrant,CHEMBL1358,FULVESTRANT,Transcription factor,Small molecule,Estrogen receptor antagonist,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238"
EFO_1000632,cerebral palsy,Nervous System,4,pirenzepine,CHEMBL9967,PIRENZEPINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,ACI-91|Pirenzepina|Pirenzepine
EFO_1000632,cerebral palsy,Nervous System,8,haloperidol,CHEMBL54,HALOPERIDOL,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,"Haloperidol|Haloperidol decanoate impurity, haloperidol-|MCN-JR-1625|NSC-170973|NSC-615296|R-1625"
EFO_1000632,cerebral palsy,Nervous System,10,phenindione,CHEMBL711,PHENINDIONE,Enzyme,Small molecule,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,Danilone|Fenindiona|NSC-41693|Phenindione|Phenylindanedione
EFO_1000632,cerebral palsy,Nervous System,12,procyclidine,CHEMBL86715,PROCYCLIDINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Elorine|Kemadrine|Lergine|NSC-169103|Prociclidina|Procyclidine|Tricoloid|Vagosin
EFO_1000632,cerebral palsy,Nervous System,13,cyclopentolate,CHEMBL1201338,CYCLOPENTOLATE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Bell pentolate|Ciclopentolato|Cyclopentolate
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,3,tranylcypromine,CHEMBL3989843,TRANYLCYPROMINE,Enzyme,Small molecule,Monoamine oxidase inhibitor,NSC-80664|Tranilcipromina|Tranylcypromine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,5,hyoscyamine,CHEMBL517712,ATROPINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Atropine|Atropinum|Dl-hyoscyamine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,8,trifluoperazine,CHEMBL422,TRIFLUOPERAZINE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Apo-trifluoperazine|Flurazine|NSC-17474|NSC-46061|RP-7623|Trifluoperazina|Trifluoperazine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,10,phenindione,CHEMBL711,PHENINDIONE,Enzyme,Small molecule,Vitamin k epoxide reductase complex subunit 1 isoform 1 inhibitor,Danilone|Fenindiona|NSC-41693|Phenindione|Phenylindanedione
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,12,profenamine,CHEMBL1206,ETHOPROPAZINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Ethopropazine|Parsidol|Profenamina|Profenamine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,13,diltiazem,CHEMBL23,DILTIAZEM,Ion channel,Small molecule,Voltage-gated L-type calcium channel blocker,Cardizem|Dilt-CD|Diltiazem|Diltiazem extended release|Diltzac|Ditiaz|Surazem|Tiamate|Tiazac
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,15,metolazone,CHEMBL878,METOLAZONE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Metazoline|Metolazona|Metolazone|Metozalone|NSC-759581|Normelan|Oldren|SR 720-22|SR-720-22
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,17,repaglinide,CHEMBL1272,REPAGLINIDE,Transporter,Small molecule,"Sulfonylurea receptor 1, Kir6.2 blocker",A10BX02|AG-EE 623 ZW|AG-EE-623-ZW|AG-EE-623ZW|AGEE-623ZW|NSC-759893|Prandin|Repaglinida|Repaglinide
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,18,sulfapyridine,CHEMBL421,SULFASALAZINE,Enzyme,Small molecule,Arachidonate 5-lipoxygenase inhibitor,Azulfidine|Benzosulfa|NSC-203730|NSC-667219|SAS-500|Salazosulfapyridine|Salicylazosulfapyridine|Sulfasalazina|Sulfasalazine|Sulfasalazinum|Sulfasalazopyridine|Sulphasalazine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,19,molindone,CHEMBL460,MOLINDONE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Moban|Molindona|Molindone|Spn-810
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,20,ethotoin,CHEMBL1095,ETHOTOIN,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Accenon|Ethotoin|Ethotoine|Etotoina|NSC-760074
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,21,colecalciferol,CHEMBL1042,CHOLECALCIFEROL,Transcription factor,Small molecule,Vitamin D receptor agonist,"7-dehydrocholesterol, activated|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|Cholecalciferol|Colecalciferol|Colecalciferolum|Delsterol|Delta-d|Deparal|Ebivit|NSC-375571|Provitina|Ricketon|Vitamin d|Vitamin d (cholecalciferol)|Vitamin d assay system suitability|Vitamin d-3|Vitamin d3|Vitamin d3 (as cholecalciferol)"
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,25,clozapine,CHEMBL42,CLOZAPINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Clozapina|Clozapine|Clozapine (caraco)|Clozapine (clozaril)|Clozapine (fazaclo)|Clozapine (ivax)|Clozapine (mylan)|Clozapine (teva)|Clozapine (udl)|Clozapine (versacloz)|Clozapine resolution mixture|HF 1854|HF-1854|Leponex|NSC-757429
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,28,prilocaine,CHEMBL1194,PRILOCAINE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,ASTRA-1512|ASTRA-1515|Citanest|NSC-40027|Prilocaina|Prilocaine|Propitocaine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,30,thalidomide,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide 
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,32,fluphenazine,CHEMBL726,FLUPHENAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Flufenazina|Fluphenazine|NSC-62323|Permitil|Prolixin
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,33,sulpiride,CHEMBL26,SULPIRIDE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,N05AL01|NSC-757850|RD-1403|Sulpirida|Sulpiride
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,34,metformin,CHEMBL1431,METFORMIN,Enzyme,Small molecule,Mitochondrial complex I (NADH dehydrogenase) inhibitor,LA-6023|Metformin|Metformin extended release|Metformina|Metformine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,38,naloxone,CHEMBL80,NALOXONE,Membrane receptor,Small molecule,Opioid receptors; mu/kappa/delta antagonist,Dbl naloxone|NSC-70413|Naloxona|Naloxone|Suboxone
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,39,budesonide,CHEMBL1370,BUDESONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,40,moracizine,CHEMBL1075,MORICIZINE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,EN-313|EN-313 FREE BASE|Ethmozine|Moracizina|Moracizine|Moricizine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,41,haloperidol,CHEMBL54,HALOPERIDOL,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,"Haloperidol|Haloperidol decanoate impurity, haloperidol-|MCN-JR-1625|NSC-170973|NSC-615296|R-1625"
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,47,cetirizine,CHEMBL1000,CETIRIZINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,AC-170|Cetiderm|Cetirizina|Cetirizine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,49,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,50,prochlorperazine,CHEMBL728,PROCHLORPERAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Prochlorperazine|Prochlorperazine mesilate|Prochlorperazine mesylate|Proclorperazina
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,51,dexibuprofen,CHEMBL175,DEXIBUPROFEN,Enzyme,Small molecule,Cyclooxygenase inhibitor,(s)-ibuprofen|Dexibuprofen|Dexibuprofene|Dexibuprofeno|IBU-TAB|NSC-759814|Neoprofen|Rufen|S-ibuprofen
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,52,trichlormethiazide,CHEMBL1054,TRICHLORMETHIAZIDE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,NSC-61560|Trichlormethiazide|Trichloromethiazide|Triclormetiazida
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,53,clenbuterol,CHEMBL49080,CLENBUTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Clenbuterol|Clenbuterol hydrochloride|Contraspasmin|NAB 365|NSC-758633|Planipart
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,56,rosiglitazone,CHEMBL121,ROSIGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,Avandamet|Avandaryl|Avandia|BRL-49653|Gaudil|NSC-758698|Rezult|Rosiglitazona|Rosiglitazone|Rosiglizole|Rosvel|TDZ-01
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,57,aminophylline,CHEMBL1370561,AMINOPHYLLINE,Enzyme,Small molecule,Phosphodiesterase 4 inhibitor,Aminofilina|Aminophylline|Aminophyllinum|Cardophyllin|Linampheta|NSC-7919|Syntophyllin|Theophyllamine|Theophylline ethylenediamine|Theophylline-ethylenediamine
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,58,vidarabine,CHEMBL1096882,FLUDARABINE PHOSPHATE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,2-f-ara-amp|2-f-araa|2-fluoro ara-a|2-fluorovidarabine|Fludarabina|Fludarabine|Fludarabine 5'-monophosphate|Fludarabine monophosphate|Fludarabine phosphate|Fluradosa|NSC-118218|NSC-118218H|NSC-312887|NSC-328002
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,59,sirolimus,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,60,orciprenaline,CHEMBL776,METAPROTERENOL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Metaproterenol|Orciprenalina|Orciprenaline
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,61,thioridazine,CHEMBL479,THIORIDAZINE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Dl-thioridazine|Mellaril|Mellerette|Novoridazine|Sonapax|TP-21|Thioridazine|Thioridazine prolongatum|Thioril|Tioridazina
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,62,quinethazone,CHEMBL1532,QUINETHAZONE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Chinethazone|NSC-759904|Quinetazona|Quinethazone
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,64,letrozole,CHEMBL1444,LETROZOLE,Enzyme,Small molecule,Cytochrome P450 19A1 inhibitor,CGS 20267|CGS-20267|Letrozol|Letrozole|NSC-759652
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,65,chlorpromazine,CHEMBL71,CHLORPROMAZINE,Membrane receptor,Small molecule,D2-like dopamine receptor antagonist,Aminazine|Chlorpromazine|Chlorpromazine hibenzate|Chlorpromazine phenolphthalinate|Chlorpromazine tannate|Chlorpromazinum|Clorpromazina|Esmind|Fenactil|J2.794D|Largactilothiazine|NSC-167745|NSC-226514|Novomazina|Propaphenin|SKF-2601A|Sanopron|Sonazine|Wintermin
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,66,trazodone,CHEMBL621,TRAZODONE,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,Desyrel|J10.767K|Trazodona|Trazodone|Trialodine|Trittico
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,67,clomifene,CHEMBL2355051,CLOMIPHENE,Transcription factor,Small molecule,Estrogen receptor alpha modulator,Clomifene|Clomifeno|Clomiphene
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,68,diflorasone,CHEMBL1200545,DIFLORASONE DIACETATE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,"Diflorasona|Diflorasone|Diflorasone diacetate|Murode|U-34,865|U-34865"
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,69,metixene,CHEMBL1201342,METHIXENE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Atosil|Methixene|Metixene|Metixeno
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,71,remoxipride,CHEMBL22242,REMOXIPRIDE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,A 33547|A-33547|FLA 731|FLA-731(-)|Remoxiprida|Remoxipride|Roxiam
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,72,amiodarone,CHEMBL633,AMIODARONE,Ion channel|Membrane receptor,Small molecule,HERG blocker,Amiodarona|Amiodarone|Cordarone|L-3428|Pacerone|SKF 33134-A
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,73,probenecid,CHEMBL897,PROBENECID,Transporter,Small molecule,Solute carrier family 22 member 11 inhibitor,HC 5006|NSC-18786|P-(dipropylsulfamoyl)benzoic acid|Probenate|Probenecid|Probenecide|Probenecidum
EFO_0004227,dengue hemorrhagic fever,Infectious Disease,74,fenoterol,CHEMBL32800,FENOTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Airum|Dosberotec|Fenoterol|Fenoterol hbr|Fenoterol hydrobromide|NSC-757811|Partusisten|TH 1165A|TH 1165A FREE BASE|TH 1165A [AS HYDROBROMIDE SALT]|TH-1165|TH-1165A|TH-1165A FREE BASE
