"SYMBOL","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
SHLD2,0.726612081621489,-0.0458307139541832,0.089,0.109,1
PCSK7,0.727006071795975,0.0721592315634034,0.158,0.132,1
NUPR1,0.727189698428898,-0.159080504648392,0.273,0.291,1
CMC2,0.727356944951085,-0.139622619700368,0.318,0.357,1
GAA,0.728270433905335,-0.027538478061753,0.135,0.165,1
FRMD4A,0.72859871702869,0.0884449178870954,0.127,0.084,1
NUDT16,0.728696004000289,-0.00322825674714494,0.121,0.118,1
TTC9C,0.72917840686979,-0.0353677442124779,0.108,0.112,1
IGFBP5,0.729252623098613,0.252903007615538,0.168,0.136,1
KARS,0.729466665536226,0.0131422133190471,0.171,0.163,1
EEF1A1,0.729482543413885,-0.0399459933066897,0.982,0.979,1
RHOJ,0.729653794540032,0.174969284001376,0.373,0.314,1
LSR,0.729692785497269,-0.12752908932983,0.182,0.24,1
GATAD2B,0.72969295035692,0.0612540053882709,0.197,0.161,1
SF3A1,0.729722706886286,-0.0492862285653486,0.153,0.155,1
RGS12,0.730066938920598,-0.0932644134336457,0.127,0.124,1
UBE2G1,0.730361170574259,-0.0589845219208249,0.202,0.211,1
HDAC3,0.731149946595988,0.0466338191469583,0.122,0.107,1
ZNF280D,0.731302385304913,0.0410330421390437,0.249,0.222,1
RAN,0.73157735426307,-0.183231649738343,0.64,0.651,1
KIF13A,0.731624513436267,-0.00344501351382298,0.106,0.092,1
SORBS3,0.73183272089331,-0.0778801122203248,0.158,0.168,1
PREX1,0.732070168661785,0.0752432660620092,0.151,0.116,1
ACAP2,0.732215110261064,-0.179186141791603,0.333,0.367,1
METTL26,0.732351644614276,-0.166343683117419,0.304,0.33,1
BOLA2,0.732519285626466,-0.0267492203753907,0.161,0.175,1
UBQLN1,0.732654328194687,0.156185171403433,0.29,0.223,1
MFSD14C,0.733074946910225,0.0113711044331617,0.105,0.083,1
SIN3A,0.733187464538182,0.131236828832998,0.227,0.182,1
C1R,0.733544091001449,0.0407973234877617,0.207,0.178,1
PSMD12,0.733816977067762,0.0833569978112789,0.352,0.316,1
NTAN1,0.734477385014405,0.0297965357246549,0.22,0.214,1
LTBP1,0.735040431588233,0.0992278733501704,0.183,0.138,1
ZNF644,0.73518417251379,0.112663424530177,0.303,0.267,1
USP42,0.73657316679511,0.0466106485718479,0.116,0.083,1
P3H1,0.736634377138071,-0.0327384986980684,0.14,0.148,1
DEPP1,0.736780499542084,-0.135984814094796,0.137,0.164,1
NUCB1,0.737564249242833,-0.21715164584724,0.385,0.422,1
HOOK3,0.737884232440788,0.0543676072052758,0.298,0.27,1
CCDC50,0.738199202016332,0.136967338109155,0.515,0.472,1
ASCC3,0.738917942795287,-0.092869874503223,0.203,0.21,1
ATAD2B,0.738918176275929,-0.0192621670896229,0.123,0.1,1
FRMD8,0.739057156183484,0.107586705742489,0.158,0.129,1
GET1,0.739105709907599,-0.0478414109870374,0.134,0.152,1
TSPYL1,0.739362456637971,-0.00335321439637948,0.166,0.16,1
MYO1C,0.739969090219526,0.0340672281393323,0.232,0.212,1
KIAA2026,0.740562945773626,-0.0467845074482508,0.183,0.161,1
LYRM1,0.740629497127238,0.0142166344045725,0.154,0.132,1
ZNF37A,0.740780756839291,0.0544770327446114,0.119,0.104,1
SHMT2,0.740787596215032,-0.0482568461195322,0.138,0.152,1
PABPN1,0.741012875741502,0.183551668799147,0.457,0.381,1
GUCD1,0.741112413982819,-0.0305416564508131,0.12,0.117,1
SLC25A11,0.741922234212094,-0.125188213954991,0.17,0.208,1
LEMD3,0.742315662666942,0.0552002453067334,0.153,0.135,1
FBXL5,0.742334550904381,-0.02985087525498,0.15,0.155,1
PPID,0.742394433077153,-0.040642379027891,0.193,0.198,1
PLK3,0.742467949677579,0.197019607503659,0.272,0.201,1
TMEM9B,0.743100190899628,0.0158161421655456,0.17,0.164,1
TLNRD1,0.743990058118931,0.25425171366255,0.309,0.238,1
HOPX,0.744084412255386,-0.197739641348557,0.134,0.135,1
NDUFAF2,0.744879866644992,-0.148842229955342,0.142,0.162,1
DLL4,0.745097869154666,-0.0465046935719159,0.156,0.16,1
LMBRD1,0.745432819221787,-0.0123464432335474,0.154,0.153,1
RNF44,0.745539717839381,-0.0924624148268575,0.106,0.117,1
KDM2A,0.745871868125186,0.245905958841259,0.336,0.241,1
SMC4,0.745982197098439,-0.160931696606189,0.215,0.231,1
CASC15,0.746124430827331,0.129472210011429,0.303,0.258,1
EXOSC10,0.746886865005477,0.00517013914011,0.115,0.11,1
TUBGCP2,0.747412523654037,0.0017864974529902,0.193,0.196,1
TPM2,0.747754228688845,0.136163569093914,0.32,0.285,1
SAFB,0.747769075982461,-0.0258157092334601,0.252,0.237,1
ZNF326,0.748060773767011,0.184279539339787,0.325,0.261,1
NUSAP1,0.748207001060068,-0.302866460975869,0.073,0.134,1
RAB11B,0.748345594848892,-0.123388154951189,0.281,0.311,1
PABPC1,0.748487679933718,0.0673720319885822,0.768,0.754,1
DCTD,0.748599507522756,-0.0994745403542686,0.154,0.178,1
BLCAP,0.748733659161802,-0.00859617459348772,0.106,0.102,1
TCF15,0.748871575905405,0.0900282011836008,0.146,0.116,1
MANF,0.749084456701641,0.0300287014846785,0.389,0.38,1
WNT5A,0.75034871921304,0.146934294959787,0.113,0.077,1
DPP8,0.750546627776367,0.0876026715319701,0.172,0.146,1
RAP1GDS1,0.750779155188999,-0.0284363178373015,0.119,0.117,1
ATG101,0.750921245033778,0.0281332627761004,0.257,0.239,1
MVD,0.751043350940534,0.0125741925921158,0.107,0.105,1
EPN2,0.751044123319586,-0.221106079730317,0.202,0.252,1
ANKRD65,0.751652731583296,-0.0917406431998901,0.069,0.11,1
COPA,0.75196288406589,0.16907037238486,0.377,0.311,1
ZYX,0.752734157657719,-0.0883178392702086,0.387,0.393,1
CTCF,0.752902432563878,-0.107585889630251,0.199,0.225,1
EIF1B,0.753037760423268,0.152798558177279,0.465,0.423,1
CYC1,0.75316398976569,-0.147964093268648,0.274,0.304,1
PDCD6IP,0.753437285080054,-0.0589673331231093,0.326,0.322,1
MYSM1,0.754412997838097,0.0869867149607313,0.173,0.138,1
SLC35E1,0.755218959105571,-0.0403359651443898,0.124,0.111,1
CDS2,0.755470864325832,0.00799399721759841,0.152,0.135,1
NDUFB11,0.75586996793977,-0.241800102806179,0.551,0.593,1
PSMC2,0.756019114399835,-0.0396798204342676,0.161,0.187,1
HSDL2,0.756776424622563,-0.0828872801731862,0.111,0.124,1
TMEM141,0.756796121717935,-0.191995359869304,0.239,0.313,1
ING2,0.756879998501659,0.124059179627364,0.219,0.184,1
NID1,0.756942796348024,0.138697699787122,0.314,0.268,1
SLC35G2,0.757383112959205,0.063642574890695,0.102,0.076,1
WASF2,0.757415743007828,0.0900221622817332,0.432,0.402,1
SLC50A1,0.757486649264871,-0.0127082004071679,0.177,0.16,1
PPP6R3,0.757763047166988,0.0420437999205823,0.241,0.22,1
MED28,0.757788839050896,-0.0207044890549537,0.271,0.273,1
CTNNA1,0.759556096349196,0.0337052791240728,0.453,0.438,1
C16orf72,0.759666832722573,0.0925977534873397,0.242,0.197,1
ORMDL1,0.759858803785474,-0.0090063938204058,0.333,0.331,1
SLC35F2,0.761072312407172,-0.058158071525318,0.175,0.157,1
VPS13C,0.761138122203858,-0.0778857076127881,0.316,0.306,1
IKBKB,0.761333358939191,0.00316803407979821,0.111,0.098,1
BORCS7,0.761918088728923,0.0951880022106928,0.313,0.26,1
FAM107B,0.761985523407169,0.2947681642661,0.421,0.343,1
C18orf32,0.762080108332454,-0.0452817768671854,0.332,0.358,1
EIF3H,0.762674563178046,-0.0238163355879368,0.492,0.479,1
MORF4L1,0.762688504668521,-0.117067863523518,0.652,0.662,1
DUSP2,0.762727379919442,-0.0288299957858889,0.187,0.189,1
ZNF791,0.762995688648556,0.108866209147293,0.216,0.162,1
SYVN1,0.763016950602117,-0.00644593004387523,0.115,0.108,1
GPATCH4,0.763034595496423,0.00105670205553138,0.131,0.129,1
RALGAPA1,0.763157350726303,0.0223008687802703,0.171,0.145,1
CWC15,0.763546346239534,-0.0687437627328878,0.309,0.329,1
PTGES2,0.763767621199146,-0.114452159013619,0.135,0.16,1
ZNF121,0.764131701228378,-0.0134920960754493,0.123,0.114,1
RWDD1,0.764836820502673,-0.113494901476471,0.355,0.381,1
ERLEC1,0.765351714195783,0.0622041603191781,0.288,0.266,1
AKAP8L,0.765590731498927,-0.0561504176569686,0.212,0.196,1
EHBP1L1,0.766273734800986,0.0497844617080927,0.163,0.138,1
SNX7,0.767698575353938,-0.0450764688654875,0.095,0.109,1
FAM207A,0.767903783715193,-0.0347655950606766,0.151,0.172,1
ERG28,0.767995216417824,-0.0369374397567075,0.096,0.112,1
APOL6,0.768119578814852,-0.00531242262697923,0.108,0.114,1
RNF111,0.768219890683268,-0.00393865789619824,0.114,0.1,1
C19orf53,0.768324258622349,-0.137617492416287,0.532,0.558,1
CCDC28B,0.768837801263965,-0.0523002313447216,0.116,0.135,1
ITGB5,0.768905289295836,-0.0468988378741056,0.118,0.137,1
EFCAB14,0.769492699283273,-0.0740733237914686,0.206,0.187,1
KMT2C,0.76968601692232,0.0840644616376577,0.3,0.253,1
ZNF322,0.770113301829094,-0.0501212291649713,0.116,0.114,1
PTMA,0.770374980197148,-0.0546061257970507,0.974,0.975,1
ETV3,0.770957871376519,0.10118166061979,0.198,0.165,1
PDE4D,0.771042855967422,0.0643779228051226,0.238,0.208,1
HDAC8,0.771150806156866,-0.00516215091316613,0.114,0.103,1
PIK3C2B,0.771225288009615,0.0409707659746774,0.169,0.137,1
ZC3H7A,0.771226344824448,0.0334056185058094,0.227,0.2,1
SF3A2,0.771654871579579,-0.157464155502553,0.127,0.16,1
DHX15,0.771699861038943,-0.0756895907494881,0.321,0.32,1
SF3B6,0.771739819940681,-0.186352885390914,0.559,0.585,1
UBXN1,0.771864668522015,0.0243748630213456,0.471,0.451,1
SP1,0.772157855798986,0.00858289741364759,0.176,0.169,1
NIPA2,0.77226711377059,-0.0735547096084906,0.165,0.18,1
CDR2L,0.772712028991143,0.0337058255096915,0.104,0.085,1
FSCN1,0.773404538061249,-0.267334192646323,0.431,0.475,1
HGSNAT,0.773558595338612,0.0355236608049007,0.143,0.112,1
EIF2B2,0.774019605006832,-0.078343934503497,0.133,0.145,1
TPRG1L,0.774176321315842,0.0434396856469377,0.113,0.087,1
GOLPH3,0.774422578144852,0.0953077339377459,0.264,0.236,1
CLIC1,0.774836966778219,-0.0204124801704575,0.69,0.693,1
KIF9,0.774841954357919,-0.0604141443576107,0.188,0.192,1
TAOK1,0.774868813901213,-0.00661472118232764,0.321,0.296,1
MFSD14B,0.774897219535306,0.105135193736305,0.137,0.103,1
SHFL,0.775683343635078,-0.0397175277223655,0.176,0.184,1
APBB2,0.775883654192123,0.0472823998422209,0.208,0.178,1
SMAD2,0.775972671395446,0.0620097149688367,0.281,0.239,1
RUFY3,0.775972778380716,0.164608307679235,0.255,0.187,1
TCEAL9,0.776020412575906,0.109761781562635,0.526,0.507,1
ADAM10,0.776366780202739,-0.0311582247448559,0.41,0.397,1
MAP2K7,0.776678750588442,0.0339112293776259,0.103,0.083,1
SAMD9L,0.776697478132435,-0.125829404951584,0.065,0.116,1
FUBP1,0.777029312562682,-0.0807736642996356,0.254,0.27,1
BMERB1,0.77728023688951,0.0164394840512698,0.203,0.181,1
NUDT1,0.778458725990828,-0.0708774162690435,0.086,0.126,1
MACO1,0.778861939416409,0.0442370005830491,0.17,0.153,1
PURB,0.779710280043224,0.054041803682554,0.277,0.234,1
ZMYM2,0.779815329702237,-0.0141143567080839,0.272,0.246,1
ZFX,0.779833454247857,0.0456779455666195,0.249,0.225,1
RAB32,0.779939992199467,0.0309403728809681,0.237,0.219,1
RNPEPL1,0.779986982768102,0.00631766317907417,0.112,0.107,1
COLGALT1,0.780737628702254,-0.0763592737459213,0.135,0.128,1
TMEM87A,0.781187279061831,-0.104461844879384,0.287,0.284,1
TNFRSF14,0.781669305192521,-0.0759028371078326,0.154,0.162,1
EDEM1,0.781705006017223,0.0279751410263802,0.114,0.099,1
LDHA,0.781879965514749,-0.149768607737685,0.695,0.696,1
PIP4K2B,0.782065760578316,-0.158944869670856,0.078,0.11,1
KPNB1,0.782248327997017,0.0105502147891841,0.368,0.359,1
BLOC1S4,0.782719292886659,-0.0951328829434923,0.097,0.125,1
NCK1,0.782856913994492,0.0787403907024009,0.238,0.189,1
LGMN,0.783589995145588,0.150899165637602,0.238,0.18,1
CKS1B,0.783789802900327,-0.345550806565987,0.171,0.248,1
ZNF706,0.784247392774286,0.0754122351346069,0.478,0.466,1
RNF4,0.785292040691194,0.0399647628374707,0.164,0.13,1
MGP,0.785464943738997,0.0105669395688097,0.668,0.723,1
NCSTN,0.785810918729976,0.00331393300851124,0.117,0.123,1
RAB7A,0.786171323773204,0.0820080714323921,0.481,0.429,1
MPC1,0.786199578788683,0.0156823752807046,0.159,0.167,1
TNS1,0.786224393913313,0.0960879783941868,0.204,0.162,1
STAM2,0.786445268302932,-0.0332244821056586,0.09,0.101,1
ARF3,0.786674717398524,0.0407436029244662,0.297,0.28,1
HADHA,0.786701243768047,0.0661009114093492,0.368,0.349,1
FAM50A,0.787376151599759,-0.00168823730793954,0.269,0.263,1
BUD31,0.787480000709742,-0.000682022557826123,0.421,0.427,1
RIN2,0.787689277512051,0.349579685956349,0.383,0.273,1
ATP6V1A,0.788175545014856,0.0513570225077312,0.169,0.158,1
ACTN1,0.788814184792593,0.0938993668543817,0.361,0.335,1
ANKRD36,0.789225656356114,0.0604775508932926,0.101,0.087,1
STRAP,0.789461952064758,-0.0211668354189392,0.363,0.363,1
ATG9A,0.7896538226829,-0.0311843500285433,0.108,0.114,1
NAA35,0.789927245929399,0.0272560894962706,0.131,0.101,1
MAP3K13,0.790067092630422,0.0493299182841525,0.31,0.297,1
PAPOLA,0.790188295512538,0.0684188251936768,0.537,0.501,1
TOR1AIP1,0.79022209071174,0.0777737305458254,0.216,0.188,1
SH2B3,0.790387481122099,0.100788279354766,0.23,0.198,1
PODXL,0.790441020578735,0.120942877525728,0.499,0.467,1
RAD51C,0.790587519527911,-0.0866129502478436,0.083,0.118,1
RBP7,0.790719677362096,-0.0745833436548132,0.098,0.118,1
FKBP7,0.791173291062048,-0.0809919405427242,0.164,0.196,1
PNN,0.791208291608067,0.46677849098562,0.531,0.428,1
TWF1,0.79136421543147,-0.0390045564462522,0.267,0.279,1
ADAMTS6,0.791578190961111,0.268177670585063,0.113,0.089,1
JUP,0.792086426981604,-0.0253076014467363,0.243,0.255,1
ACTA2,0.792625131669057,0.125157717614949,0.131,0.112,1
HDGFL3,0.792967203979376,0.0160779881874955,0.272,0.241,1
GSKIP,0.79339342006833,-0.0457568749863787,0.092,0.116,1
GABARAP,0.793489863421293,-0.130439029548222,0.661,0.664,1
UBE2W,0.794170829936455,-0.0230550906035594,0.232,0.229,1
LIMCH1,0.795011507602898,-0.127780960831632,0.168,0.202,1
DUS1L,0.795019120798001,-0.0326147079634057,0.184,0.176,1
INTS6,0.795096061860535,0.094082903394197,0.25,0.226,1
PARN,0.79511404458973,-0.133512669759086,0.077,0.107,1
NFKBIE,0.795356164432734,0.0627001804087083,0.102,0.074,1
YTHDF1,0.795530167019547,0.00984326723791679,0.13,0.123,1
KLHL9,0.795544923002215,-0.0741164856315599,0.086,0.105,1
EIF2AK4,0.795581299796624,0.067067703160701,0.179,0.165,1
PARL,0.795702982765994,-0.068845514980542,0.105,0.114,1
CXCR4,0.795995544047093,-0.187757915159787,0.095,0.11,1
PIK3CA,0.796150290794617,0.158373576445629,0.232,0.172,1
CTSL,0.796198784227656,-0.0101454837794034,0.269,0.27,1
GGT5,0.796224168371221,-0.02031614557813,0.214,0.218,1
UVRAG,0.796339006806358,0.0620022585309749,0.205,0.148,1
CCNK,0.796571086278363,0.03218350844532,0.207,0.164,1
SMIM13,0.796772815965747,0.0390242671193149,0.17,0.167,1
RFX3,0.796923129176218,0.0293818912218124,0.154,0.131,1
MTPN,0.797088036943341,0.130840220903065,0.469,0.426,1
NISCH,0.797376607372626,-0.135662481303502,0.126,0.155,1
VIRMA,0.797418348411954,-0.032059661516687,0.109,0.112,1
PSAP,0.798683835930736,-0.184029976186604,0.506,0.534,1
LASP1,0.798720476958997,-0.0252076842718877,0.207,0.195,1
DUSP5,0.799000475748475,0.191034779321212,0.39,0.331,1
RXRB,0.799229164935589,0.0132228649241796,0.097,0.102,1
ST13,0.799355809830102,0.00302754404695049,0.596,0.592,1
YIPF2,0.799579020106702,-0.0823573107610616,0.114,0.139,1
SMAP1,0.799705376854346,0.0565014952157084,0.211,0.2,1
PDLIM2,0.799992209681994,-0.0194916684904235,0.254,0.258,1
PANK3,0.800506843585107,0.0312927117384649,0.218,0.185,1
PTBP3,0.801022198439566,0.0393835887192466,0.395,0.355,1
PACS2,0.803618578479865,-0.0618751550424333,0.108,0.119,1
TBC1D9,0.803723239309481,0.22389723891026,0.266,0.189,1
VPS53,0.803983930252569,0.0106164073070183,0.104,0.096,1
TMEM18,0.804010043708827,-0.122955247947469,0.213,0.232,1
APP,0.804013034988962,0.167197968493702,0.736,0.709,1
ZNF581,0.804211368502712,0.0913787098368161,0.126,0.102,1
SLC39A7,0.804229355394978,0.0149074417782518,0.231,0.209,1
SUPT20H,0.804296402848875,-0.0437994851267799,0.135,0.148,1
LONP2,0.805014788096266,0.134434879075729,0.178,0.14,1
ABI1,0.805317372326653,0.0695578028422186,0.271,0.23,1
MARCH7,0.805666481593469,0.0916314787675896,0.315,0.252,1
HLA-DPB1,0.806086050522233,-0.122285266825753,0.22,0.272,1
EXOSC1,0.806422704654751,-0.0752468430155118,0.127,0.152,1
ACKR3,0.807572932461561,0.263555293839106,0.321,0.277,1
TCF3,0.807731541519668,0.0105352848747752,0.167,0.157,1
TPR,0.80788205269965,0.0419687430873688,0.418,0.415,1
MSRB3,0.807980811628759,0.0127263811210134,0.147,0.134,1
ALDH2,0.808679764200134,-0.103490641761036,0.17,0.205,1
ZPR1,0.808746701490828,0.0202268366580938,0.144,0.128,1
TMBIM1,0.809774819411722,0.13389442735818,0.155,0.11,1
CDV3,0.809937251830631,0.187487609937051,0.51,0.449,1
MOB1B,0.810060015792757,-0.0130336883139458,0.103,0.095,1
TSHZ2,0.8101161661361,0.273021701548598,0.271,0.204,1
N4BP2L2,0.810224141806228,0.108506040002169,0.599,0.548,1
SLC41A3,0.810313240295003,-0.0370300282954892,0.116,0.122,1
IMPACT,0.810616265066339,-0.105379090933547,0.102,0.13,1
TFDP1,0.810757795363115,-0.0466789706356847,0.183,0.198,1
ADNP,0.811136731255619,-0.0675400295522965,0.286,0.286,1
SMG1,0.811155012552857,0.132203941038807,0.426,0.355,1
ATL2,0.811461938455257,0.00352487985470945,0.136,0.124,1
GSTA4,0.812233689969634,-0.0840392893870578,0.096,0.146,1
ZNF433-AS1,0.813903502912033,0.0122790154873436,0.143,0.148,1
ASXL1,0.814012893935067,0.0673225305746736,0.385,0.358,1
AMD1,0.814083451130526,0.104223608273457,0.396,0.348,1
PDS5A,0.814711418778824,0.0289014474971118,0.273,0.261,1
DHX9,0.814921499103581,-0.0595846243769803,0.325,0.311,1
SURF4,0.815763046112923,-0.0472167564564784,0.316,0.327,1
TP53RK,0.816129896081532,0.0561985952509353,0.147,0.115,1
CNOT8,0.816457614821947,-0.00847401834738892,0.18,0.177,1
PDZD8,0.816639208491774,0.102680340572102,0.23,0.202,1
NRBP1,0.81677370879493,-0.0819937439303997,0.292,0.291,1
CDK11B,0.817229308814294,-0.0513396010730042,0.108,0.122,1
DAZAP1,0.817326682749696,-0.0169615778668476,0.236,0.239,1
STXBP1,0.817426240458467,-0.0730080253865828,0.129,0.143,1
A1BG,0.817455973955764,-0.0397035321581568,0.158,0.13,1
CREB3L2,0.8183272957071,-0.0077982467807981,0.321,0.305,1
PYCR2,0.818515183417951,-0.103538299860278,0.095,0.141,1
CPE,0.81888208192813,-0.0983444153579314,0.108,0.134,1
OSBPL9,0.820028804847816,0.0482007044466864,0.199,0.193,1
MIR4458HG,0.82025573909691,-0.00655053289687052,0.128,0.125,1
TRAPPC8,0.820641217771055,0.0367960709935304,0.104,0.095,1
MEX3D,0.82065613722674,0.0298340273041932,0.102,0.101,1
GLUL,0.820720195025616,0.152001449367451,0.35,0.318,1
PRICKLE2,0.821003391602335,-0.0236139999634973,0.102,0.101,1
EXT1,0.821006927540918,0.0704525705646843,0.235,0.191,1
GDE1,0.821544181118149,-0.0648813315446861,0.102,0.115,1
LSM14A,0.822013882160228,0.0131006526279088,0.305,0.288,1
EIF3A,0.822058807130572,0.222882291840635,0.534,0.464,1
SUPT7L,0.822625030214625,0.00575072006550267,0.107,0.092,1
ATXN2L,0.822879173918422,0.00316340256505088,0.269,0.259,1
C11orf1,0.823165038143298,-0.115878653896176,0.12,0.133,1
NRDC,0.823939429266605,-0.0291361131553228,0.248,0.25,1
BOP1,0.824079931602393,-0.0241201054788572,0.092,0.103,1
FMNL2,0.824125232237203,0.0749951753588454,0.221,0.18,1
MED14,0.824224901480143,0.0547789346874465,0.149,0.11,1
PAM,0.824411491521233,0.0129008988791144,0.25,0.234,1
MYO9B,0.824762370470167,0.0891989594872788,0.187,0.14,1
VASH1,0.824875792749453,-0.170277703774738,0.147,0.176,1
HMOX2,0.82498691166397,0.0676298186562223,0.204,0.196,1
POU2F1,0.825070123195289,0.0134826104201992,0.131,0.102,1
GTF3C1,0.825356379828935,-0.0536857985196628,0.153,0.161,1
CYBA,0.825615540456816,0.119633250198963,0.462,0.413,1
GJC1,0.82607029099867,0.037315142377066,0.115,0.076,1
PHIP,0.826129825350994,-0.0352008889988156,0.261,0.259,1
STAG1,0.826814462662083,-0.032519229199706,0.21,0.213,1
TRAF3IP2,0.826994540093072,-0.0412562580833435,0.104,0.119,1
NR4A2,0.827306648483165,0.27790389765922,0.233,0.135,1
SLC35A3,0.827541158482343,0.0342214083959766,0.126,0.11,1
ZNF770,0.827619228066261,-0.0208314024060792,0.146,0.156,1
ZNF598,0.828339528894944,-0.0400992744920018,0.1,0.104,1
RBM6,0.828364159374909,0.0905355730529891,0.313,0.273,1
SRSF10,0.828760035615538,0.0433966829898695,0.496,0.474,1
MED13,0.828971400526523,0.2030396225306,0.34,0.266,1
TLE1,0.829712086478075,-0.0189790276955981,0.33,0.32,1
RNF103,0.829887194547705,0.133449206529026,0.157,0.13,1
NPIPB5,0.830040527548991,0.0794792159479688,0.146,0.087,1
HECTD4,0.83022449649271,0.0542741484766762,0.11,0.073,1
MEA1,0.830506037254222,-0.13596834277288,0.162,0.184,1
DLST,0.830525293137054,0.0231466943300601,0.135,0.114,1
SERTAD2,0.830712996149786,0.163985862825074,0.229,0.182,1
HIST1H1D,0.83086086995704,-0.0755058541914685,0.104,0.121,1
WDR33,0.83104677672474,-0.0276130772162316,0.259,0.246,1
ACSL3,0.831064452864828,0.160263379639323,0.274,0.216,1
NR1D2,0.831232266038314,-0.0483494678674075,0.271,0.262,1
TSPYL4,0.831960313086258,0.0342892996908644,0.141,0.112,1
SP3,0.832026385951924,-0.00269335325521813,0.25,0.233,1
WAPL,0.832092722116058,-0.0468383280460192,0.207,0.184,1
MGAT4A,0.832247768985344,-0.00411153359161975,0.248,0.217,1
YIPF6,0.832518626559028,0.0539061152788815,0.166,0.164,1
KLHL15,0.832526411163835,0.100348427407232,0.126,0.103,1
FRS2,0.833435892844181,-0.0112892562056756,0.112,0.098,1
SRGAP1,0.833450390125512,0.13079516876234,0.204,0.148,1
STX8,0.833913121396093,-0.0242613078592775,0.161,0.175,1
SMIM10L1,0.834643862816486,-0.0923954350155953,0.236,0.253,1
SMAGP,0.834984867934074,-0.125343279968972,0.266,0.275,1
BX890604.2,0.835689568406286,0.00203115045139482,0.092,0.102,1
DCAF6,0.835825161574333,0.00123906799744078,0.109,0.107,1
RPS6KA3,0.835828362404349,0.19437720581182,0.386,0.323,1
