gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
IQGAP1,0.465414713800907,0.465414713800907,0.465414713800907,human,UP
TSC22D3,0.4652148127028695,0.4652148127028695,0.4652148127028695,human,UP
NNMT,0.4632887683371711,0.4632887683371711,0.4632887683371711,human,UP
KMT2A,0.4623082037818634,0.4623082037818634,0.4623082037818634,human,UP
RNF19B,0.4615725433472078,0.4615725433472078,0.4615725433472078,human,UP
SRSF5,0.4606219112447885,0.4606219112447885,0.4606219112447885,human,UP
TSC22D2,0.4604938648251805,0.4604938648251805,0.4604938648251805,human,UP
MED13L,0.4575824194709106,0.4575824194709106,0.4575824194709106,human,UP
TGIF1,0.4569355361965509,0.4569355361965509,0.4569355361965509,human,UP
G0S2,0.4562658535214796,0.4562658535214796,0.4562658535214796,human,UP
CYP1B1,0.4538560514189437,0.4538560514189437,0.4538560514189437,human,UP
BTG2,0.4536352462754554,0.4536352462754554,0.4536352462754554,human,UP
ADGRG1,0.4535807976000441,0.4535807976000441,0.4535807976000441,human,UP
TNIP1,0.4511089953707634,0.4511089953707634,0.4511089953707634,human,UP
HIVEP2,0.4508218881467042,0.4508218881467042,0.4508218881467042,human,UP
RPS2,0.4496348969267485,0.4496348969267485,0.4496348969267485,human,UP
MEG3,0.4492324705267002,0.4492324705267002,0.4492324705267002,human,UP
APOE,0.4491523571046667,0.4491523571046667,0.4491523571046667,human,UP
ZEB1,0.4491447308343022,0.4491447308343022,0.4491447308343022,human,UP
RELB,0.446991947751418,0.446991947751418,0.446991947751418,human,UP
ANXA5,0.4466062506307202,0.4466062506307202,0.4466062506307202,human,UP
EZR,0.446307011320176,0.446307011320176,0.446307011320176,human,UP
GAS5,0.445678567274419,0.445678567274419,0.445678567274419,human,UP
RNF169,0.4453830216369451,0.4453830216369451,0.4453830216369451,human,UP
PRSS23,0.4448464437762059,0.4448464437762059,0.4448464437762059,human,UP
ITGA2,0.4445724786233544,0.4445724786233544,0.4445724786233544,human,UP
